"id";"Штрихкод";"Группа товаров";"Наименование товара";"Размер";"Цвет";"Остаток";"Цена";"Фото";"Артикул";"Страна-производитель";"Код товара";"Атрибут4"
7518;2000000007984;Пуловеры;Пуловер WHITE HOUSE 3404;S;Белый;;;;3404;Турция;00000000405;4
7521;2000000011493;Пуловеры;Пуловер WHITE HOUSE 3404;S;Белый;;;;3404;Турция;00000000507;4
7839;2000000011509;Пуловеры;Пуловер WHITE HOUSE 3404;XL;Белый;;;;3404;Турция;00000000507;4
7855;2000000007991;Пуловеры;Пуловер WHITE HOUSE 3404;XL;Белый;;;;3404;Турция;00000000405;4
8694;2000000008004;Пуловеры;Пуловер WHITE HOUSE 3404;XXL;Белый;;;;3404;Турция;00000000405;4
8736;2000000011516;Пуловеры;Пуловер WHITE HOUSE 3404;XXL;Белый;;;;3404;Турция;00000000507;4
7430;2000000008042;Пуловеры;Пуловер WHITE HOUSE 6396;M;Черный;;;;6396;Турция;00000000408;4
7744;2000000008059;Пуловеры;Пуловер WHITE HOUSE 6396;S;Черный;;;;6396;Турция;00000000408;4
7754;2000000003191;Пуловеры;Пуловер WHITE HOUSE 6396;S;Черный;;;;6396;Турция;00000000194;4
8538;2000000004631;Пуловеры;Пуловер WHITE HOUSE 6396;XL;Черный;;;;6396;Турция;00000000294;4
9355;2000000004648;Пуловеры;Пуловер WHITE HOUSE 6396;XXL;Черный;;;;6396;Турция;00000000294;4
7320;2000000004655;Пуловеры;Пуловер WHITE HOUSE 6396-1;M;Темно-серый;;;;6396-1;Турция;00000000295;4
9027;2000000008066;Пуловеры;Пуловер WHITE HOUSE 6396-1;XXL;Серый;;;;6396-1;Турция;00000000409;4
5947;2000000008073;Пуловеры;Пуловер WHITE HOUSE 6396-2;L;Белый;;;;6396-2;Турция;00000000410;4
6245;2000000003184;Пуловеры;Пуловер WHITE HOUSE 6852;L;Серый;;;;6852;Турция;00000000193;4
591;2000000008011;Пуловеры;Пуловер-Поло 0010;3XL;Синий;;;;0010;Турция;00000000406;4
5083;2000000015323;Пуловеры;Пуловер-Поло 0010;5XL;Синий;;;;0010;Турция;00000000406;4
5533;2000000015330;Пуловеры;Пуловер-Поло 0010;6XL;Синий;;;;0010;Турция;00000000406;4
7782;2000000003733;Пуловеры;Пуловер-Поло EVERMEN 2136-40;XL;Бежевый;;;;2136-40;Турция;00000000236;4
8629;2000000003740;Пуловеры;Пуловер-Поло EVERMEN 2136-40;XXL;Бежевый;;;;2136-40;Турция;00000000236;4
1966;2000000015590;Пуловеры;Пуловер-Поло White House 0010;4XL;Черный;;;;0010;Турция;00000000612;4
5073;2000000015583;Пуловеры;Пуловер-Поло White House 0010;5XL;Серый;;;;0010;Турция;00000000611;4
5576;2000000015576;Пуловеры;Пуловер-Поло White House 0010;6XL;Темно-синий;;;;0010;Турция;00000000610;4
6246;2000000003863;Кардиганы;Кардиган ADV 1307;L;Серый;;;;1307;Турция;00000000244;4
7630;2000000003870;Кардиганы;Кардиган ADV 1307;S;Серый;;;;1307;Турция;00000000244;4
